sampleId	popId	site	country	region	groupLabel	groupAge	flag	latitude	longitude	callset	dataSource	dataAccess	color	fill	shape	ageAverage	sex	hgMT	hgYMajor	clusterIBDFine
T242	Tibetan	Tibetic, Bodish, Sino-Tibetan, Shannan, Tibet, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	29.2	91.8	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
T248	Tibetan	Tibetic, Bodish, Sino-Tibetan, Shannan, Tibet, Y.haplogroup=O3a2c1a	China	EastAsia	Tibetan	Modern	0	29.2	91.8	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
T289	Tibetan	Tibetic, Bodish, Sino-Tibetan, Shannan, Tibet	China	EastAsia	Tibetan	Modern	0	29.2	91.8	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
T121	Tibetan	Tibetic, Bodish, Sino-Tibetan, Nagqu, Tibet	China	EastAsia	Tibetan	Modern	0	31.5	92.1	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
T187	Tibetan	Tibetic, Bodish, Sino-Tibetan, Nagqu, Tibet, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	31.5	92.1	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
T238	Tibetan	Tibetic, Bodish, Sino-Tibetan, Nagqu, Tibet, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	31.5	92.1	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
T278	Tibetan	Tibetic, Bodish, Sino-Tibetan, Nagqu, Tibet	China	EastAsia	Tibetan	Modern	0	31.5	92.1	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
T312	Tibetan	Tibetic, Bodish, Sino-Tibetan, Nagqu, Tibet, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	31.5	92.1	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
T320	Tibetan	Tibetic, Bodish, Sino-Tibetan, Nagqu, Tibet	China	EastAsia	Tibetan	Modern	0	31.5	92.1	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
T67	Tibetan	Tibetic, Bodish, Sino-Tibetan, Nagqu, Tibet	China	EastAsia	Tibetan	Modern	0	31.5	92.1	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
T91	Tibetan	Tibetic, Bodish, Sino-Tibetan, Nagqu, Tibet	China	EastAsia	Tibetan	Modern	0	31.5	92.1	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
T141	Tibetan	Tibetic, Bodish, Sino-Tibetan, Chamdo, Tibet, Y.haplogroup=O3a2c1a	China	EastAsia	Tibetan	Modern	0	31.1	97.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
T144	Tibetan	Tibetic, Bodish, Sino-Tibetan, Chamdo, Tibet, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	31.1	97.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
T173	Tibetan	Tibetic, Bodish, Sino-Tibetan, Chamdo, Tibet, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	31.1	97.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
T194	Tibetan	Tibetic, Bodish, Sino-Tibetan, Chamdo, Tibet	China	EastAsia	Tibetan	Modern	0	31.1	97.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
T196	Tibetan	Tibetic, Bodish, Sino-Tibetan, Chamdo, Tibet	China	EastAsia	Tibetan	Modern	0	31.1	97.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
T247	Tibetan	Tibetic, Bodish, Sino-Tibetan, Chamdo, Tibet, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	31.1	97.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
T273	Tibetan	Tibetic, Bodish, Sino-Tibetan, Chamdo, Tibet	China	EastAsia	Tibetan	Modern	0	31.1	97.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
T274	Tibetan	Tibetic, Bodish, Sino-Tibetan, Chamdo, Tibet	China	EastAsia	Tibetan	Modern	0	31.1	97.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
T282	Tibetan	Tibetic, Bodish, Sino-Tibetan, Chamdo, Tibet	China	EastAsia	Tibetan	Modern	0	31.1	97.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
T283	Tibetan	Tibetic, Bodish, Sino-Tibetan, Chamdo, Tibet	China	EastAsia	Tibetan	Modern	0	31.1	97.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
T363	Tibetan	Tibetic, Bodish, Sino-Tibetan, Chamdo, Tibet, Y.haplogroup=J	China	EastAsia	Tibetan	Modern	0	31.1	97.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
T74	Tibetan	Tibetic, Bodish, Sino-Tibetan, Chamdo, Tibet, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	31.1	97.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
QH1	Tibetan	Tibetic, Bodish, Sino-Tibetan, Gangcha, Qinghai, Y.haplogroup=N1c1	China	EastAsia	Tibetan	Modern	0	37.3	100.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
QH10	Tibetan	Tibetic, Bodish, Sino-Tibetan, Gangcha, Qinghai, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	37.3	100.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
QH11	Tibetan	Tibetic, Bodish, Sino-Tibetan, Gangcha, Qinghai, Y.haplogroup=O3a2	China	EastAsia	Tibetan	Modern	0	37.3	100.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
QH12	Tibetan	Tibetic, Bodish, Sino-Tibetan, Gangcha, Qinghai, Y.haplogroup=O3a2	China	EastAsia	Tibetan	Modern	0	37.3	100.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
QH13	Tibetan	Tibetic, Bodish, Sino-Tibetan, Gangcha, Qinghai, Y.haplogroup=O3a2c1a	China	EastAsia	Tibetan	Modern	0	37.3	100.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
QH14	Tibetan	Tibetic, Bodish, Sino-Tibetan, Gangcha, Qinghai, Y.haplogroup=G2a	China	EastAsia	Tibetan	Modern	0	37.3	100.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
QH15	Tibetan	Tibetic, Bodish, Sino-Tibetan, Gangcha, Qinghai, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	37.3	100.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
QH16	Tibetan	Tibetic, Bodish, Sino-Tibetan, Gangcha, Qinghai, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	37.3	100.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
QH17	Tibetan	Tibetic, Bodish, Sino-Tibetan, Gangcha, Qinghai, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	37.3	100.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
QH18	Tibetan	Tibetic, Bodish, Sino-Tibetan, Gangcha, Qinghai, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	37.3	100.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
QH19	Tibetan	Tibetic, Bodish, Sino-Tibetan, Gangcha, Qinghai, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	37.3	100.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
QH2	Tibetan	Tibetic, Bodish, Sino-Tibetan, Gangcha, Qinghai, Y.haplogroup=N	China	EastAsia	Tibetan	Modern	0	37.3	100.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
QH20	Tibetan	Tibetic, Bodish, Sino-Tibetan, Gangcha, Qinghai, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	37.3	100.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
QH3	Tibetan	Tibetic, Bodish, Sino-Tibetan, Gangcha, Qinghai, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	37.3	100.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
QH4	Tibetan	Tibetic, Bodish, Sino-Tibetan, Gangcha, Qinghai, Y.haplogroup=R1a1a1	China	EastAsia	Tibetan	Modern	0	37.3	100.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
QH5	Tibetan	Tibetic, Bodish, Sino-Tibetan, Gangcha, Qinghai, Y.haplogroup=G2a	China	EastAsia	Tibetan	Modern	0	37.3	100.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
QH6	Tibetan	Tibetic, Bodish, Sino-Tibetan, Gangcha, Qinghai, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	37.3	100.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
QH7	Tibetan	Tibetic, Bodish, Sino-Tibetan, Gangcha, Qinghai, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	37.3	100.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
QH8	Tibetan	Tibetic, Bodish, Sino-Tibetan, Gangcha, Qinghai, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	37.3	100.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
QH9	Tibetan	Tibetic, Bodish, Sino-Tibetan, Gangcha, Qinghai, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	37.3	100.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
XL05	Tibetan	Tibetic, Bodish, Sino-Tibetan, Xinlong, Sichuan, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	31	100.3	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
XL120	Tibetan	Tibetic, Bodish, Sino-Tibetan, Xinlong, Sichuan, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	31	100.3	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
XL20	Tibetan	Tibetic, Bodish, Sino-Tibetan, Xinlong, Sichuan, Y.haplogroup=O3a1c	China	EastAsia	Tibetan	Modern	0	31	100.3	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
XL22	Tibetan	Tibetic, Bodish, Sino-Tibetan, Xinlong, Sichuan, Y.haplogroup=Q*	China	EastAsia	Tibetan	Modern	0	31	100.3	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
XL37	Tibetan	Tibetic, Bodish, Sino-Tibetan, Xinlong, Sichuan, Y.haplogroup=O3a2	China	EastAsia	Tibetan	Modern	0	31	100.3	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
XL47	Tibetan	Tibetic, Bodish, Sino-Tibetan, Xinlong, Sichuan, Y.haplogroup=O3	China	EastAsia	Tibetan	Modern	0	31	100.3	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
XL60	Tibetan	Tibetic, Bodish, Sino-Tibetan, Xinlong, Sichuan, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	31	100.3	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
XL61	Tibetan	Tibetic, Bodish, Sino-Tibetan, Xinlong, Sichuan, Y.haplogroup=O3a2c1a	China	EastAsia	Tibetan	Modern	0	31	100.3	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
XL76	Tibetan	Tibetic, Bodish, Sino-Tibetan, Xinlong, Sichuan, Y.haplogroup=F*	China	EastAsia	Tibetan	Modern	0	31	100.3	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
XL92	Tibetan	Tibetic, Bodish, Sino-Tibetan, Xinlong, Sichuan, Y.haplogroup=O3	China	EastAsia	Tibetan	Modern	0	31	100.3	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
YJ01	Tibetan	Tibetic, Bodish, Sino-Tibetan, Yajiang, Sichuan, Y.haplogroup=O3a2c1a	China	EastAsia	Tibetan	Modern	0	30	101	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
YJ104	Tibetan	Tibetic, Bodish, Sino-Tibetan, Yajiang, Sichuan, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	30	101	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
YJ111	Tibetan	Tibetic, Bodish, Sino-Tibetan, Yajiang, Sichuan, Y.haplogroup=O2a1	China	EastAsia	Tibetan	Modern	0	30	101	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
YJ12	Tibetan	Tibetic, Bodish, Sino-Tibetan, Yajiang, Sichuan, Y.haplogroup=O3a2c1a	China	EastAsia	Tibetan	Modern	0	30	101	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
YJ14	Tibetan	Tibetic, Bodish, Sino-Tibetan, Yajiang, Sichuan, Y.haplogroup=C	China	EastAsia	Tibetan	Modern	0	30	101	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
YJ140	Tibetan	Tibetic, Bodish, Sino-Tibetan, Yajiang, Sichuan, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	30	101	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
YJ25	Tibetan	Tibetic, Bodish, Sino-Tibetan, Yajiang, Sichuan, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	30	101	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
YJ37	Tibetan	Tibetic, Bodish, Sino-Tibetan, Yajiang, Sichuan, Y.haplogroup=O1a	China	EastAsia	Tibetan	Modern	0	30	101	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
YJ39	Tibetan	Tibetic, Bodish, Sino-Tibetan, Yajiang, Sichuan, Y.haplogroup=O1a	China	EastAsia	Tibetan	Modern	0	30	101	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
YJ86	Tibetan	Tibetic, Bodish, Sino-Tibetan, Yajiang, Sichuan, Y.haplogroup=J2b2	China	EastAsia	Tibetan	Modern	0	30	101	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
XHTB17	Tibetan	Tibetic, Bodish, Sino-Tibetan, Xunhua, Qinghai, Y.haplogroup=N	China	EastAsia	Tibetan	Modern	0	35.8	102.5	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
XHTB20	Tibetan	Tibetic, Bodish, Sino-Tibetan, Xunhua, Qinghai, Y.haplogroup=C	China	EastAsia	Tibetan	Modern	0	35.8	102.5	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
XHTB5	Tibetan	Tibetic, Bodish, Sino-Tibetan, Xunhua, Qinghai, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	35.8	102.5	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
XHTB7	Tibetan	Tibetic, Bodish, Sino-Tibetan, Xunhua, Qinghai, Y.haplogroup=O2b	China	EastAsia	Tibetan	Modern	0	35.8	102.5	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
GN01	Tibetan	Tibetic, Bodish, Sino-Tibetan, Gannan, Gansu, Y.haplogroup=J2b2	China	EastAsia	Tibetan	Modern	0	35	102.9	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
GN03	Tibetan	Tibetic, Bodish, Sino-Tibetan, Gannan, Gansu, Y.haplogroup=N	China	EastAsia	Tibetan	Modern	0	35	102.9	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
GN10	Tibetan	Tibetic, Bodish, Sino-Tibetan, Gannan, Gansu, Y.haplogroup=N	China	EastAsia	Tibetan	Modern	0	35	102.9	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
GN17	Tibetan	Tibetic, Bodish, Sino-Tibetan, Gannan, Gansu, Y.haplogroup=O3a2	China	EastAsia	Tibetan	Modern	0	35	102.9	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
GN19	Tibetan	Tibetic, Bodish, Sino-Tibetan, Gannan, Gansu, Y.haplogroup=D	China	EastAsia	Tibetan	Modern	0	35	102.9	array	WangNature2021	public	deepskyblue3	deepskyblue3	3	0	NA	NA	NA	Tibetan
BM02	Qiang	Qiangic, Sino-Tibetan, Daofu, Sichuan, Y.haplogroup=N1c1	China	EastAsia	Qiang	Modern	0	30.9	101.1	array	WangNature2021	public	deepskyblue3	deepskyblue3	4	0	NA	NA	NA	Qiang
BM10	Qiang	Qiangic, Sino-Tibetan, Daofu, Sichuan, Y.haplogroup=O1a	China	EastAsia	Qiang	Modern	0	30.9	101.1	array	WangNature2021	public	deepskyblue3	deepskyblue3	4	0	NA	NA	NA	Qiang
BM18	Qiang	Qiangic, Sino-Tibetan, Daofu, Sichuan, Y.haplogroup=D	China	EastAsia	Qiang	Modern	0	30.9	101.1	array	WangNature2021	public	deepskyblue3	deepskyblue3	4	0	NA	NA	NA	Qiang
BM21	Qiang	Qiangic, Sino-Tibetan, Daofu, Sichuan, Y.haplogroup=R2 (Investigation)	China	EastAsia	Qiang	Modern	0	30.9	101.1	array	WangNature2021	public	deepskyblue3	deepskyblue3	4	0	NA	NA	NA	Qiang
BM24	Qiang	Qiangic, Sino-Tibetan, Daofu, Sichuan, Y.haplogroup=D	China	EastAsia	Qiang	Modern	0	30.9	101.1	array	WangNature2021	public	deepskyblue3	deepskyblue3	4	0	NA	NA	NA	Qiang
BM26	Qiang	Qiangic, Sino-Tibetan, Daofu, Sichuan, Y.haplogroup=O3a1	China	EastAsia	Qiang	Modern	0	30.9	101.1	array	WangNature2021	public	deepskyblue3	deepskyblue3	4	0	NA	NA	NA	Qiang
BM27	Qiang	Qiangic, Sino-Tibetan, Daofu, Sichuan, Y.haplogroup=O3a2c1a	China	EastAsia	Qiang	Modern	0	30.9	101.1	array	WangNature2021	public	deepskyblue3	deepskyblue3	4	0	NA	NA	NA	Qiang
BM28	Qiang	Qiangic, Sino-Tibetan, Daofu, Sichuan, Y.haplogroup=D	China	EastAsia	Qiang	Modern	0	30.9	101.1	array	WangNature2021	public	deepskyblue3	deepskyblue3	4	0	NA	NA	NA	Qiang
BM32	Qiang	Qiangic, Sino-Tibetan, Daofu, Sichuan	China	EastAsia	Qiang	Modern	0	30.9	101.1	array	WangNature2021	public	deepskyblue3	deepskyblue3	4	0	NA	NA	NA	Qiang
BM37	Qiang	Qiangic, Sino-Tibetan, Daofu, Sichuan, Y.haplogroup=D	China	EastAsia	Qiang	Modern	0	30.9	101.1	array	WangNature2021	public	deepskyblue3	deepskyblue3	4	0	NA	NA	NA	Qiang
BM43	Qiang	Qiangic, Sino-Tibetan, Daofu, Sichuan, Y.haplogroup=O3a1	China	EastAsia	Qiang	Modern	0	30.9	101.1	array	WangNature2021	public	deepskyblue3	deepskyblue3	4	0	NA	NA	NA	Qiang
DBA01	Qiang	Qiangic, Sino-Tibetan, Danba, Sichuan, Y.haplogroup=D	China	EastAsia	Qiang	Modern	0	30.8	101.9	array	WangNature2021	public	deepskyblue3	deepskyblue3	4	0	NA	NA	NA	Qiang
DBA017	Qiang	Qiangic, Sino-Tibetan, Danba, Sichuan, Y.haplogroup=D	China	EastAsia	Qiang	Modern	0	30.8	101.9	array	WangNature2021	public	deepskyblue3	deepskyblue3	4	0	NA	NA	NA	Qiang
DBA018	Qiang	Qiangic, Sino-Tibetan, Danba, Sichuan, Y.haplogroup=C	China	EastAsia	Qiang	Modern	0	30.8	101.9	array	WangNature2021	public	deepskyblue3	deepskyblue3	4	0	NA	NA	NA	Qiang
DBA021	Qiang	Qiangic, Sino-Tibetan, Danba, Sichuan, Y.haplogroup=O3a2c1a	China	EastAsia	Qiang	Modern	0	30.8	101.9	array	WangNature2021	public	deepskyblue3	deepskyblue3	4	0	NA	NA	NA	Qiang
DBA19	Qiang	Qiangic, Sino-Tibetan, Danba, Sichuan, Y.haplogroup=O3a2	China	EastAsia	Qiang	Modern	0	30.8	101.9	array	WangNature2021	public	deepskyblue3	deepskyblue3	4	0	NA	NA	NA	Qiang
DBB001	Qiang	Qiangic, Sino-Tibetan, Danba, Sichuan, Y.haplogroup=O3a2b1	China	EastAsia	Qiang	Modern	0	30.8	101.9	array	WangNature2021	public	deepskyblue3	deepskyblue3	4	0	NA	NA	NA	Qiang
DBB002	Qiang	Qiangic, Sino-Tibetan, Danba, Sichuan, Y.haplogroup=O2a1a	China	EastAsia	Qiang	Modern	0	30.8	101.9	array	WangNature2021	public	deepskyblue3	deepskyblue3	4	0	NA	NA	NA	Qiang
DBB006	Qiang	Qiangic, Sino-Tibetan, Danba, Sichuan, Y.haplogroup=D	China	EastAsia	Qiang	Modern	0	30.8	101.9	array	WangNature2021	public	deepskyblue3	deepskyblue3	4	0	NA	NA	NA	Qiang
DBB007	Qiang	Qiangic, Sino-Tibetan, Danba, Sichuan, Y.haplogroup=O3a2c1a	China	EastAsia	Qiang	Modern	0	30.8	101.9	array	WangNature2021	public	deepskyblue3	deepskyblue3	4	0	NA	NA	NA	Qiang
DX1047	Dongxiang	Mongolic, Linxia,Gansu, Y.haplogroup=C2b2a	China	EastAsia	Dongxiang	Modern	0	35.6	103.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	5	0	NA	NA	NA	Dongxiang
DX1058	Dongxiang	Mongolic, Linxia,Gansu, Y.haplogroup=C	China	EastAsia	Dongxiang	Modern	0	35.6	103.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	5	0	NA	NA	NA	Dongxiang
DX1131	Dongxiang	Mongolic, Linxia,Gansu, Y.haplogroup=R2 (Investigation)	China	EastAsia	Dongxiang	Modern	0	35.6	103.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	5	0	NA	NA	NA	Dongxiang
DX1146	Dongxiang	Mongolic, Linxia,Gansu, Y.haplogroup=G2a	China	EastAsia	Dongxiang	Modern	0	35.6	103.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	5	0	NA	NA	NA	Dongxiang
DX1157	Dongxiang	Mongolic, Linxia,Gansu, Y.haplogroup=J2a1h	China	EastAsia	Dongxiang	Modern	0	35.6	103.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	5	0	NA	NA	NA	Dongxiang
DX1170	Dongxiang	Mongolic, Linxia,Gansu, Y.haplogroup=R1a1a1	China	EastAsia	Dongxiang	Modern	0	35.6	103.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	5	0	NA	NA	NA	Dongxiang
DX1175	Dongxiang	Mongolic, Linxia,Gansu, Y.haplogroup=J	China	EastAsia	Dongxiang	Modern	0	35.6	103.2	array	WangNature2021	public	deepskyblue3	deepskyblue3	5	0	NA	NA	NA	Dongxiang
BAO03	Bonan	Mongolic, Jishishan, Gansu	China	EastAsia	Bonan	Modern	0	35.7	102.8	array	WangNature2021	public	deepskyblue3	deepskyblue3	6	0	NA	NA	NA	Bonan
BAO11	Bonan	Mongolic, Jishishan, Gansu	China	EastAsia	Bonan	Modern	0	35.7	102.8	array	WangNature2021	public	deepskyblue3	deepskyblue3	6	0	NA	NA	NA	Bonan
BAO12	Bonan	Mongolic, Jishishan, Gansu	China	EastAsia	Bonan	Modern	0	35.7	102.8	array	WangNature2021	public	deepskyblue3	deepskyblue3	6	0	NA	NA	NA	Bonan
BAO15	Bonan	Mongolic, Jishishan, Gansu	China	EastAsia	Bonan	Modern	0	35.7	102.8	array	WangNature2021	public	deepskyblue3	deepskyblue3	6	0	NA	NA	NA	Bonan
BAO22	Bonan	Mongolic, Jishishan, Gansu	China	EastAsia	Bonan	Modern	0	35.7	102.8	array	WangNature2021	public	deepskyblue3	deepskyblue3	6	0	NA	NA	NA	Bonan
BAO26	Bonan	Mongolic, Jishishan, Gansu	China	EastAsia	Bonan	Modern	0	35.7	102.8	array	WangNature2021	public	deepskyblue3	deepskyblue3	6	0	NA	NA	NA	Bonan
BAO47	Bonan	Mongolic, Jishishan, Gansu	China	EastAsia	Bonan	Modern	0	35.7	102.8	array	WangNature2021	public	deepskyblue3	deepskyblue3	6	0	NA	NA	NA	Bonan
BAO53	Bonan	Mongolic, Jishishan, Gansu	China	EastAsia	Bonan	Modern	0	35.7	102.8	array	WangNature2021	public	deepskyblue3	deepskyblue3	6	0	NA	NA	NA	Bonan
BAO54	Bonan	Mongolic, Jishishan, Gansu	China	EastAsia	Bonan	Modern	0	35.7	102.8	array	WangNature2021	public	deepskyblue3	deepskyblue3	6	0	NA	NA	NA	Bonan
BAO60	Bonan	Mongolic, Jishishan, Gansu	China	EastAsia	Bonan	Modern	0	35.7	102.8	array	WangNature2021	public	deepskyblue3	deepskyblue3	6	0	NA	NA	NA	Bonan
SL1	Salar	Oghuz, Turkic, Xunhua, Qinghai, Y.haplogroup=O2a1	China	EastAsia	Salar	Modern	0	35.8	102.5	array	WangNature2021	public	deepskyblue3	deepskyblue3	7	0	NA	NA	NA	Salar
SL10	Salar	Oghuz, Turkic, Xunhua, Qinghai	China	EastAsia	Salar	Modern	0	35.8	102.5	array	WangNature2021	public	deepskyblue3	deepskyblue3	7	0	NA	NA	NA	Salar
SL15	Salar	Oghuz, Turkic, Xunhua, Qinghai, Y.haplogroup=O3a2c1a	China	EastAsia	Salar	Modern	0	35.8	102.5	array	WangNature2021	public	deepskyblue3	deepskyblue3	7	0	NA	NA	NA	Salar
SL2	Salar	Oghuz, Turkic, Xunhua, Qinghai, Y.haplogroup=N	China	EastAsia	Salar	Modern	0	35.8	102.5	array	WangNature2021	public	deepskyblue3	deepskyblue3	7	0	NA	NA	NA	Salar
SL3	Salar	Oghuz, Turkic, Xunhua, Qinghai, Y.haplogroup=O3a1c	China	EastAsia	Salar	Modern	0	35.8	102.5	array	WangNature2021	public	deepskyblue3	deepskyblue3	7	0	NA	NA	NA	Salar
